tradition,scenario,arm,level,score
secular-sage,SPH-040,A1,0,1.0000
secular-sage,SPH-040,A1,1,1.0000
secular-sage,SPH-040,A1,2,1.0000
secular-sage,SPH-040,A1,3,1.0000
secular-sage,SPH-041,A1,0,1.0000
secular-sage,SPH-041,A1,1,1.0000
secular-sage,SPH-041,A1,2,1.0000
secular-sage,SPH-041,A1,3,1.0000
secular-sage,SPH-042,A1,0,0.9167
secular-sage,SPH-042,A1,1,1.0000
secular-sage,SPH-042,A1,2,1.0000
secular-sage,SPH-042,A1,3,1.0000
secular-sage,SPH-043,A1,0,0.6667
secular-sage,SPH-043,A1,1,0.6667
secular-sage,SPH-043,A1,2,0.6667
secular-sage,SPH-043,A1,3,0.6667
secular-sage,SPH-044,A1,0,-0.5000
secular-sage,SPH-044,A1,1,-0.5000
secular-sage,SPH-044,A1,2,-0.3333
secular-sage,SPH-044,A1,3,-0.5000
secular-sage,SPH-045,A1,0,0.5833
secular-sage,SPH-045,A1,1,0.9167
secular-sage,SPH-045,A1,2,0.7500
secular-sage,SPH-045,A1,3,0.6667
secular-sage,SPH-046,A1,0,0.3333
secular-sage,SPH-046,A1,1,0.3333
secular-sage,SPH-046,A1,2,0.3333
secular-sage,SPH-046,A1,3,0.4167
secular-sage,SPH-047,A1,0,0.3333
secular-sage,SPH-047,A1,1,0.3333
secular-sage,SPH-047,A1,2,-0.3333
secular-sage,SPH-047,A1,3,0.3333
secular-sage,SPH-048,A1,0,1.0000
secular-sage,SPH-048,A1,1,1.0000
secular-sage,SPH-048,A1,2,1.0000
secular-sage,SPH-048,A1,3,1.0000
secular-sage,SPH-049,A1,0,1.0000
secular-sage,SPH-049,A1,1,1.0000
secular-sage,SPH-049,A1,2,0.9167
secular-sage,SPH-049,A1,3,1.0000
taoism,TAO-001,A1,0,0.5833
taoism,TAO-001,A1,1,0.9167
taoism,TAO-001,A1,2,1.0000
taoism,TAO-001,A1,3,1.0000
taoism,TAO-002,A1,0,1.0000
taoism,TAO-002,A1,1,1.0000
taoism,TAO-002,A1,2,1.0000
taoism,TAO-002,A1,3,1.0000
taoism,TAO-003,A1,0,0.6667
taoism,TAO-003,A1,1,0.6667
taoism,TAO-003,A1,2,0.6667
taoism,TAO-003,A1,3,0.3333
taoism,TAO-004,A1,0,1.0000
taoism,TAO-004,A1,1,1.0000
taoism,TAO-004,A1,2,1.0000
taoism,TAO-004,A1,3,1.0000
taoism,TAO-005,A1,0,1.0000
taoism,TAO-005,A1,1,1.0000
taoism,TAO-005,A1,2,1.0000
taoism,TAO-005,A1,3,1.0000
taoism,TAO-006,A1,0,1.0000
taoism,TAO-006,A1,1,1.0000
taoism,TAO-006,A1,2,1.0000
taoism,TAO-006,A1,3,1.0000
taoism,TAO-007,A1,0,0.3333
taoism,TAO-007,A1,1,1.0000
taoism,TAO-007,A1,2,1.0000
taoism,TAO-007,A1,3,1.0000
taoism,TAO-008,A1,0,0.6667
taoism,TAO-008,A1,1,0.6667
taoism,TAO-008,A1,2,0.6667
taoism,TAO-008,A1,3,0.6667
taoism,TAO-009,A1,0,1.0000
taoism,TAO-009,A1,1,1.0000
taoism,TAO-009,A1,2,1.0000
taoism,TAO-009,A1,3,1.0000
taoism,TAO-010,A1,0,1.0000
taoism,TAO-010,A1,1,0.5833
taoism,TAO-010,A1,2,0.3333
taoism,TAO-010,A1,3,0.5833
taoism,TAO-011,A1,0,1.0000
taoism,TAO-011,A1,1,1.0000
taoism,TAO-011,A1,2,0.9167
taoism,TAO-011,A1,3,1.0000
taoism,TAO-012,A1,0,0.8333
taoism,TAO-012,A1,1,1.0000
taoism,TAO-012,A1,2,1.0000
taoism,TAO-012,A1,3,0.9167
taoism,TAO-013,A1,0,0.6667
taoism,TAO-013,A1,1,1.0000
taoism,TAO-013,A1,2,1.0000
taoism,TAO-013,A1,3,1.0000
taoism,TAO-014,A1,0,1.0000
taoism,TAO-014,A1,1,0.9167
taoism,TAO-014,A1,2,1.0000
taoism,TAO-014,A1,3,0.6667
taoism,TAO-015,A1,0,1.0000
taoism,TAO-015,A1,1,1.0000
taoism,TAO-015,A1,2,1.0000
taoism,TAO-015,A1,3,1.0000
taoism,TAO-016,A1,0,1.0000
taoism,TAO-016,A1,1,1.0000
taoism,TAO-016,A1,2,1.0000
taoism,TAO-016,A1,3,1.0000
taoism,TAO-017,A1,0,1.0000
taoism,TAO-017,A1,1,1.0000
taoism,TAO-017,A1,2,1.0000
taoism,TAO-017,A1,3,1.0000
taoism,TAO-018,A1,0,1.0000
taoism,TAO-018,A1,1,1.0000
taoism,TAO-018,A1,2,1.0000
taoism,TAO-018,A1,3,1.0000
taoism,TAO-019,A1,0,1.0000
taoism,TAO-019,A1,1,1.0000
taoism,TAO-019,A1,2,0.6667
taoism,TAO-019,A1,3,0.6667
taoism,TAO-020,A1,0,0.6667
taoism,TAO-020,A1,1,1.0000
taoism,TAO-020,A1,2,1.0000
taoism,TAO-020,A1,3,0.6667
taoism,TAO-021,A1,0,1.0000
taoism,TAO-021,A1,1,1.0000
taoism,TAO-021,A1,2,1.0000
taoism,TAO-021,A1,3,1.0000
taoism,TAO-022,A1,0,0.6667
taoism,TAO-022,A1,1,1.0000
taoism,TAO-022,A1,2,1.0000
taoism,TAO-022,A1,3,0.0000
taoism,TAO-023,A1,0,0.9167
taoism,TAO-023,A1,1,1.0000
taoism,TAO-023,A1,2,0.9167
taoism,TAO-023,A1,3,0.6667
taoism,TAO-024,A1,0,1.0000
taoism,TAO-024,A1,1,0.6667
taoism,TAO-024,A1,2,1.0000
taoism,TAO-024,A1,3,1.0000
taoism,TAO-025,A1,0,1.0000
taoism,TAO-025,A1,1,1.0000
taoism,TAO-025,A1,2,1.0000
taoism,TAO-025,A1,3,1.0000
taoism,TAO-026,A1,0,1.0000
taoism,TAO-026,A1,1,1.0000
taoism,TAO-026,A1,2,1.0000
taoism,TAO-026,A1,3,0.6667
taoism,TAO-027,A1,0,0.6667
taoism,TAO-027,A1,1,1.0000
taoism,TAO-027,A1,2,1.0000
taoism,TAO-027,A1,3,1.0000
taoism,TAO-028,A1,0,1.0000
taoism,TAO-028,A1,1,1.0000
taoism,TAO-028,A1,2,1.0000
taoism,TAO-028,A1,3,1.0000
taoism,TAO-029,A1,0,1.0000
taoism,TAO-029,A1,1,0.6667
taoism,TAO-029,A1,2,1.0000
taoism,TAO-029,A1,3,1.0000
taoism,TAO-030,A1,0,1.0000
taoism,TAO-030,A1,1,1.0000
taoism,TAO-030,A1,2,1.0000
taoism,TAO-030,A1,3,1.0000
taoism,TAO-031,A1,0,1.0000
taoism,TAO-031,A1,1,1.0000
taoism,TAO-031,A1,2,1.0000
taoism,TAO-031,A1,3,1.0000
taoism,TAO-032,A1,0,0.6667
taoism,TAO-032,A1,1,0.6667
taoism,TAO-032,A1,2,0.3333
taoism,TAO-032,A1,3,0.6667
taoism,TAO-033,A1,0,1.0000
taoism,TAO-033,A1,1,1.0000
taoism,TAO-033,A1,2,0.6667
taoism,TAO-033,A1,3,1.0000
taoism,TAO-034,A1,0,1.0000
taoism,TAO-034,A1,1,1.0000
taoism,TAO-034,A1,2,1.0000
taoism,TAO-034,A1,3,1.0000
taoism,TAO-035,A1,0,0.6667
taoism,TAO-035,A1,1,0.3333
taoism,TAO-035,A1,2,0.1667
taoism,TAO-035,A1,3,0.6667
taoism,TAO-036,A1,0,1.0000
taoism,TAO-036,A1,1,0.9167
taoism,TAO-036,A1,2,1.0000
taoism,TAO-036,A1,3,1.0000
taoism,TAO-037,A1,0,1.0000
taoism,TAO-037,A1,1,1.0000
taoism,TAO-037,A1,2,1.0000
taoism,TAO-037,A1,3,1.0000
taoism,TAO-038,A1,0,0.9167
taoism,TAO-038,A1,1,1.0000
taoism,TAO-038,A1,2,1.0000
taoism,TAO-038,A1,3,1.0000
taoism,TAO-039,A1,0,0.9167
taoism,TAO-039,A1,1,1.0000
taoism,TAO-039,A1,2,1.0000
taoism,TAO-039,A1,3,1.0000
taoism,TAO-040,A1,0,1.0000
taoism,TAO-040,A1,1,1.0000
taoism,TAO-040,A1,2,1.0000
taoism,TAO-040,A1,3,0.6667
taoism,TAO-041,A1,0,0.6667
taoism,TAO-041,A1,1,0.6667
taoism,TAO-041,A1,2,0.3333
taoism,TAO-041,A1,3,1.0000
taoism,TAO-042,A1,0,0.3333
taoism,TAO-042,A1,1,0.3333
taoism,TAO-042,A1,2,0.3333
taoism,TAO-042,A1,3,0.3333
taoism,TAO-043,A1,0,0.6667
taoism,TAO-043,A1,1,0.6667
taoism,TAO-043,A1,2,0.6667
taoism,TAO-043,A1,3,0.3333
taoism,TAO-044,A1,0,0.0000
taoism,TAO-044,A1,1,-0.3333
taoism,TAO-044,A1,2,-0.3333
taoism,TAO-044,A1,3,-0.6667
taoism,TAO-045,A1,0,0.6667
taoism,TAO-045,A1,1,0.6667
taoism,TAO-045,A1,2,0.6667
taoism,TAO-045,A1,3,0.6667
taoism,TAO-046,A1,0,0.5833
taoism,TAO-046,A1,1,0.5833
taoism,TAO-046,A1,2,0.5000
taoism,TAO-046,A1,3,0.2500
taoism,TAO-047,A1,0,1.0000
taoism,TAO-047,A1,1,1.0000
taoism,TAO-047,A1,2,1.0000
taoism,TAO-047,A1,3,1.0000
taoism,TAO-048,A1,0,-0.3333
taoism,TAO-048,A1,1,0.0000
taoism,TAO-048,A1,2,0.3333
taoism,TAO-048,A1,3,0.2500
buddhism,BUD-001,B,0,1.0000
buddhism,BUD-001,B,1,1.0000
buddhism,BUD-001,B,2,1.0000
buddhism,BUD-001,B,3,1.0000
buddhism,BUD-002,B,0,0.8333
buddhism,BUD-002,B,1,0.7500
buddhism,BUD-002,B,2,0.8333
buddhism,BUD-002,B,3,0.8333
buddhism,BUD-003,B,0,1.0000
buddhism,BUD-003,B,1,0.9167
buddhism,BUD-003,B,2,0.8333
buddhism,BUD-003,B,3,1.0000
buddhism,BUD-004,B,0,1.0000
buddhism,BUD-004,B,1,1.0000
buddhism,BUD-004,B,2,1.0000
buddhism,BUD-004,B,3,1.0000
buddhism,BUD-005,B,0,1.0000
buddhism,BUD-005,B,1,1.0000
buddhism,BUD-005,B,2,1.0000
buddhism,BUD-005,B,3,1.0000
buddhism,BUD-006,B,0,1.0000
buddhism,BUD-006,B,1,1.0000
buddhism,BUD-006,B,2,1.0000
buddhism,BUD-006,B,3,1.0000
buddhism,BUD-007,B,0,1.0000
buddhism,BUD-007,B,1,1.0000
buddhism,BUD-007,B,2,1.0000
buddhism,BUD-007,B,3,1.0000
buddhism,BUD-008,B,0,1.0000
buddhism,BUD-008,B,1,0.4167
buddhism,BUD-008,B,2,0.4167
buddhism,BUD-008,B,3,0.6667
buddhism,BUD-009,B,0,1.0000
buddhism,BUD-009,B,1,1.0000
buddhism,BUD-009,B,2,1.0000
buddhism,BUD-009,B,3,1.0000
buddhism,BUD-010,B,0,0.8333
buddhism,BUD-010,B,1,0.9167
buddhism,BUD-010,B,2,1.0000
buddhism,BUD-010,B,3,1.0000
buddhism,BUD-011,B,0,1.0000
buddhism,BUD-011,B,1,1.0000
buddhism,BUD-011,B,2,1.0000
buddhism,BUD-011,B,3,1.0000
buddhism,BUD-012,B,0,1.0000
buddhism,BUD-012,B,1,1.0000
buddhism,BUD-012,B,2,1.0000
buddhism,BUD-012,B,3,1.0000
buddhism,BUD-013,B,0,0.6667
buddhism,BUD-013,B,1,0.3333
buddhism,BUD-013,B,2,0.0000
buddhism,BUD-013,B,3,0.3333
buddhism,BUD-014,B,0,1.0000
buddhism,BUD-014,B,1,1.0000
buddhism,BUD-014,B,2,1.0000
buddhism,BUD-014,B,3,1.0000
buddhism,BUD-015,B,0,1.0000
buddhism,BUD-015,B,1,1.0000
buddhism,BUD-015,B,2,1.0000
buddhism,BUD-015,B,3,1.0000
buddhism,BUD-016,B,0,0.6667
buddhism,BUD-016,B,1,1.0000
buddhism,BUD-016,B,2,1.0000
buddhism,BUD-016,B,3,1.0000
buddhism,BUD-017,B,0,1.0000
buddhism,BUD-017,B,1,1.0000
buddhism,BUD-017,B,2,1.0000
buddhism,BUD-017,B,3,1.0000
buddhism,BUD-018,B,0,1.0000
buddhism,BUD-018,B,1,0.6667
buddhism,BUD-018,B,2,0.6667
buddhism,BUD-018,B,3,1.0000
buddhism,BUD-019,B,0,1.0000
buddhism,BUD-019,B,1,1.0000
buddhism,BUD-019,B,2,0.6667
buddhism,BUD-019,B,3,1.0000
buddhism,BUD-020,B,0,1.0000
buddhism,BUD-020,B,1,1.0000
buddhism,BUD-020,B,2,1.0000
buddhism,BUD-020,B,3,1.0000
buddhism,BUD-021,B,0,1.0000
buddhism,BUD-021,B,1,1.0000
buddhism,BUD-021,B,2,1.0000
buddhism,BUD-021,B,3,0.9167
buddhism,BUD-022,B,0,1.0000
buddhism,BUD-022,B,1,1.0000
buddhism,BUD-022,B,2,1.0000
buddhism,BUD-022,B,3,1.0000
buddhism,BUD-023,B,0,1.0000
buddhism,BUD-023,B,1,1.0000
buddhism,BUD-023,B,2,1.0000
buddhism,BUD-023,B,3,1.0000
buddhism,BUD-024,B,0,1.0000
buddhism,BUD-024,B,1,1.0000
buddhism,BUD-024,B,2,1.0000
buddhism,BUD-024,B,3,1.0000
buddhism,BUD-025,B,0,1.0000
buddhism,BUD-025,B,1,1.0000
buddhism,BUD-025,B,2,1.0000
buddhism,BUD-025,B,3,1.0000
buddhism,BUD-026,B,0,0.2500
buddhism,BUD-026,B,1,0.2500
buddhism,BUD-026,B,2,0.6667
buddhism,BUD-026,B,3,0.1667
buddhism,BUD-027,B,0,1.0000
buddhism,BUD-027,B,1,1.0000
buddhism,BUD-027,B,2,1.0000
buddhism,BUD-027,B,3,1.0000
buddhism,BUD-028,B,0,1.0000
buddhism,BUD-028,B,1,1.0000
buddhism,BUD-028,B,2,1.0000
buddhism,BUD-028,B,3,1.0000
buddhism,BUD-029,B,0,1.0000
buddhism,BUD-029,B,1,1.0000
buddhism,BUD-029,B,2,1.0000
buddhism,BUD-029,B,3,1.0000
buddhism,BUD-030,B,0,1.0000
buddhism,BUD-030,B,1,1.0000
buddhism,BUD-030,B,2,1.0000
buddhism,BUD-030,B,3,1.0000
buddhism,BUD-031,B,0,0.3333
buddhism,BUD-031,B,1,0.3333
buddhism,BUD-031,B,2,0.3333
buddhism,BUD-031,B,3,0.3333
buddhism,BUD-032,B,0,1.0000
buddhism,BUD-032,B,1,1.0000
buddhism,BUD-032,B,2,1.0000
buddhism,BUD-032,B,3,1.0000
buddhism,BUD-033,B,0,1.0000
buddhism,BUD-033,B,1,1.0000
buddhism,BUD-033,B,2,1.0000
buddhism,BUD-033,B,3,1.0000
buddhism,BUD-034,B,0,0.6667
buddhism,BUD-034,B,1,0.5833
buddhism,BUD-034,B,2,0.7500
buddhism,BUD-034,B,3,0.5000
buddhism,BUD-035,B,0,1.0000
buddhism,BUD-035,B,1,1.0000
buddhism,BUD-035,B,2,1.0000
buddhism,BUD-035,B,3,1.0000
buddhism,BUD-036,B,0,1.0000
buddhism,BUD-036,B,1,1.0000
buddhism,BUD-036,B,2,0.3333
buddhism,BUD-036,B,3,0.3333
buddhism,BUD-037,B,0,1.0000
buddhism,BUD-037,B,1,1.0000
buddhism,BUD-037,B,2,1.0000
buddhism,BUD-037,B,3,1.0000
buddhism,BUD-038,B,0,1.0000
buddhism,BUD-038,B,1,1.0000
buddhism,BUD-038,B,2,1.0000
buddhism,BUD-038,B,3,1.0000
buddhism,BUD-039,B,0,1.0000
buddhism,BUD-039,B,1,1.0000
buddhism,BUD-039,B,2,0.9167
buddhism,BUD-039,B,3,1.0000
buddhism,BUD-040,B,0,1.0000
buddhism,BUD-040,B,1,0.8333
buddhism,BUD-040,B,2,1.0000
buddhism,BUD-040,B,3,1.0000
buddhism,BUD-041,B,0,1.0000
buddhism,BUD-041,B,1,1.0000
buddhism,BUD-041,B,2,1.0000
buddhism,BUD-041,B,3,1.0000
buddhism,BUD-042,B,0,1.0000
buddhism,BUD-042,B,1,1.0000
buddhism,BUD-042,B,2,1.0000
buddhism,BUD-042,B,3,1.0000
buddhism,BUD-043,B,0,1.0000
buddhism,BUD-043,B,1,1.0000
buddhism,BUD-043,B,2,1.0000
buddhism,BUD-043,B,3,1.0000
buddhism,BUD-044,B,0,0.5000
buddhism,BUD-044,B,1,0.2500
buddhism,BUD-044,B,2,0.2500
buddhism,BUD-044,B,3,0.0000
buddhism,BUD-045,B,0,1.0000
buddhism,BUD-045,B,1,1.0000
buddhism,BUD-045,B,2,1.0000
buddhism,BUD-045,B,3,1.0000
buddhism,BUD-046,B,0,1.0000
buddhism,BUD-046,B,1,1.0000
buddhism,BUD-046,B,2,1.0000
buddhism,BUD-046,B,3,1.0000
buddhism,BUD-047,B,0,0.6667
buddhism,BUD-047,B,1,0.6667
buddhism,BUD-047,B,2,0.5000
buddhism,BUD-047,B,3,0.5000
buddhism,BUD-048,B,0,1.0000
buddhism,BUD-048,B,1,1.0000
buddhism,BUD-048,B,2,1.0000
buddhism,BUD-048,B,3,1.0000
buddhism,BUD-049,B,0,0.9167
buddhism,BUD-049,B,1,0.9167
buddhism,BUD-049,B,2,0.5833
buddhism,BUD-049,B,3,0.6667
buddhism,BUD-050,B,0,1.0000
buddhism,BUD-050,B,1,1.0000
buddhism,BUD-050,B,2,0.9167
buddhism,BUD-050,B,3,1.0000
buddhism,BUD-051,B,0,1.0000
buddhism,BUD-051,B,1,0.9167
buddhism,BUD-051,B,2,0.9167
buddhism,BUD-051,B,3,0.7500
buddhism,BUD-052,B,0,0.8333
buddhism,BUD-052,B,1,0.9167
buddhism,BUD-052,B,2,1.0000
buddhism,BUD-052,B,3,0.9167
eastern-christianity,BZ-001,B,0,1.0000
eastern-christianity,BZ-001,B,1,1.0000
eastern-christianity,BZ-001,B,2,1.0000
eastern-christianity,BZ-001,B,3,1.0000
eastern-christianity,BZ-002,B,0,1.0000
eastern-christianity,BZ-002,B,1,1.0000
eastern-christianity,BZ-002,B,2,1.0000
eastern-christianity,BZ-002,B,3,1.0000
eastern-christianity,BZ-003,B,0,1.0000
eastern-christianity,BZ-003,B,1,1.0000
eastern-christianity,BZ-003,B,2,1.0000
eastern-christianity,BZ-003,B,3,1.0000
eastern-christianity,BZ-004,B,0,1.0000
eastern-christianity,BZ-004,B,1,1.0000
eastern-christianity,BZ-004,B,2,1.0000
eastern-christianity,BZ-004,B,3,1.0000
eastern-christianity,BZ-005,B,0,-0.1667
eastern-christianity,BZ-005,B,1,0.9167
eastern-christianity,BZ-005,B,2,0.1667
eastern-christianity,BZ-005,B,3,1.0000
eastern-christianity,BZ-006,B,0,1.0000
eastern-christianity,BZ-006,B,1,1.0000
eastern-christianity,BZ-006,B,2,1.0000
eastern-christianity,BZ-006,B,3,1.0000
eastern-christianity,BZ-007,B,0,1.0000
eastern-christianity,BZ-007,B,1,1.0000
eastern-christianity,BZ-007,B,2,1.0000
eastern-christianity,BZ-007,B,3,1.0000
eastern-christianity,BZ-008,B,0,1.0000
eastern-christianity,BZ-008,B,1,1.0000
eastern-christianity,BZ-008,B,2,1.0000
eastern-christianity,BZ-008,B,3,1.0000
eastern-christianity,BZ-009,B,0,1.0000
eastern-christianity,BZ-009,B,1,1.0000
eastern-christianity,BZ-009,B,2,1.0000
eastern-christianity,BZ-009,B,3,1.0000
eastern-christianity,BZ-010,B,0,1.0000
eastern-christianity,BZ-010,B,1,1.0000
eastern-christianity,BZ-010,B,2,1.0000
eastern-christianity,BZ-010,B,3,1.0000
eastern-christianity,BZ-011,B,0,1.0000
eastern-christianity,BZ-011,B,1,1.0000
eastern-christianity,BZ-011,B,2,1.0000
eastern-christianity,BZ-011,B,3,1.0000
eastern-christianity,BZ-012,B,0,1.0000
eastern-christianity,BZ-012,B,1,1.0000
eastern-christianity,BZ-012,B,2,1.0000
eastern-christianity,BZ-012,B,3,1.0000
eastern-christianity,BZ-013,B,0,1.0000
eastern-christianity,BZ-013,B,1,1.0000
eastern-christianity,BZ-013,B,2,1.0000
eastern-christianity,BZ-013,B,3,1.0000
eastern-christianity,BZ-014,B,0,1.0000
eastern-christianity,BZ-014,B,1,1.0000
eastern-christianity,BZ-014,B,2,1.0000
eastern-christianity,BZ-014,B,3,1.0000
eastern-christianity,BZ-015,B,0,1.0000
eastern-christianity,BZ-015,B,1,1.0000
eastern-christianity,BZ-015,B,2,1.0000
eastern-christianity,BZ-015,B,3,1.0000
eastern-christianity,BZ-016,B,0,1.0000
eastern-christianity,BZ-016,B,1,1.0000
eastern-christianity,BZ-016,B,2,1.0000
eastern-christianity,BZ-016,B,3,1.0000
eastern-christianity,BZ-017,B,0,1.0000
eastern-christianity,BZ-017,B,1,1.0000
eastern-christianity,BZ-017,B,2,1.0000
eastern-christianity,BZ-017,B,3,1.0000
eastern-christianity,BZ-018,B,0,0.6667
eastern-christianity,BZ-018,B,1,1.0000
eastern-christianity,BZ-018,B,2,1.0000
eastern-christianity,BZ-018,B,3,1.0000
eastern-christianity,BZ-019,B,0,1.0000
eastern-christianity,BZ-019,B,1,1.0000
eastern-christianity,BZ-019,B,2,1.0000
eastern-christianity,BZ-019,B,3,1.0000
eastern-christianity,BZ-020,B,0,1.0000
eastern-christianity,BZ-020,B,1,1.0000
eastern-christianity,BZ-020,B,2,1.0000
eastern-christianity,BZ-020,B,3,1.0000
eastern-christianity,BZ-021,B,0,1.0000
eastern-christianity,BZ-021,B,1,1.0000
eastern-christianity,BZ-021,B,2,1.0000
eastern-christianity,BZ-021,B,3,1.0000
eastern-christianity,BZ-022,B,0,1.0000
eastern-christianity,BZ-022,B,1,1.0000
eastern-christianity,BZ-022,B,2,1.0000
eastern-christianity,BZ-022,B,3,1.0000
eastern-christianity,BZ-023,B,0,1.0000
eastern-christianity,BZ-023,B,1,1.0000
eastern-christianity,BZ-023,B,2,1.0000
eastern-christianity,BZ-023,B,3,1.0000
eastern-christianity,BZ-024,B,0,1.0000
eastern-christianity,BZ-024,B,1,1.0000
eastern-christianity,BZ-024,B,2,1.0000
eastern-christianity,BZ-024,B,3,1.0000
eastern-christianity,BZ-025,B,0,1.0000
eastern-christianity,BZ-025,B,1,1.0000
eastern-christianity,BZ-025,B,2,1.0000
eastern-christianity,BZ-025,B,3,1.0000
eastern-christianity,BZ-026,B,0,1.0000
eastern-christianity,BZ-026,B,1,1.0000
eastern-christianity,BZ-026,B,2,1.0000
eastern-christianity,BZ-026,B,3,1.0000
eastern-christianity,BZ-027,B,0,1.0000
eastern-christianity,BZ-027,B,1,1.0000
eastern-christianity,BZ-027,B,2,1.0000
eastern-christianity,BZ-027,B,3,1.0000
eastern-christianity,BZ-028,B,0,1.0000
eastern-christianity,BZ-028,B,1,1.0000
eastern-christianity,BZ-028,B,2,1.0000
eastern-christianity,BZ-028,B,3,1.0000
eastern-christianity,BZ-029,B,0,1.0000
eastern-christianity,BZ-029,B,1,1.0000
eastern-christianity,BZ-029,B,2,1.0000
eastern-christianity,BZ-029,B,3,1.0000
eastern-christianity,BZ-030,B,0,1.0000
eastern-christianity,BZ-030,B,1,1.0000
eastern-christianity,BZ-030,B,2,1.0000
eastern-christianity,BZ-030,B,3,1.0000
eastern-christianity,BZ-031,B,0,1.0000
eastern-christianity,BZ-031,B,1,1.0000
eastern-christianity,BZ-031,B,2,1.0000
eastern-christianity,BZ-031,B,3,1.0000
eastern-christianity,BZ-032,B,0,1.0000
eastern-christianity,BZ-032,B,1,1.0000
eastern-christianity,BZ-032,B,2,1.0000
eastern-christianity,BZ-032,B,3,1.0000
eastern-christianity,BZ-033,B,0,1.0000
eastern-christianity,BZ-033,B,1,1.0000
eastern-christianity,BZ-033,B,2,1.0000
eastern-christianity,BZ-033,B,3,1.0000
eastern-christianity,BZ-034,B,0,1.0000
eastern-christianity,BZ-034,B,1,1.0000
eastern-christianity,BZ-034,B,2,1.0000
eastern-christianity,BZ-034,B,3,1.0000
eastern-christianity,BZ-035,B,0,1.0000
eastern-christianity,BZ-035,B,1,1.0000
eastern-christianity,BZ-035,B,2,0.6667
eastern-christianity,BZ-035,B,3,1.0000
eastern-christianity,BZ-036,B,0,1.0000
eastern-christianity,BZ-036,B,1,1.0000
eastern-christianity,BZ-036,B,2,0.6667
eastern-christianity,BZ-036,B,3,1.0000
eastern-christianity,BZ-037,B,0,1.0000
eastern-christianity,BZ-037,B,1,1.0000
eastern-christianity,BZ-037,B,2,1.0000
eastern-christianity,BZ-037,B,3,1.0000
eastern-christianity,BZ-038,B,0,1.0000
eastern-christianity,BZ-038,B,1,1.0000
eastern-christianity,BZ-038,B,2,1.0000
eastern-christianity,BZ-038,B,3,1.0000
eastern-christianity,BZ-039,B,0,1.0000
eastern-christianity,BZ-039,B,1,1.0000
eastern-christianity,BZ-039,B,2,1.0000
eastern-christianity,BZ-039,B,3,1.0000
eastern-christianity,BZ-040,B,0,1.0000
eastern-christianity,BZ-040,B,1,0.6667
eastern-christianity,BZ-040,B,2,1.0000
eastern-christianity,BZ-040,B,3,1.0000
eastern-christianity,BZ-041,B,0,1.0000
eastern-christianity,BZ-041,B,1,0.6667
eastern-christianity,BZ-041,B,2,1.0000
eastern-christianity,BZ-041,B,3,1.0000
eastern-christianity,BZ-042,B,0,1.0000
eastern-christianity,BZ-042,B,1,1.0000
eastern-christianity,BZ-042,B,2,1.0000
eastern-christianity,BZ-042,B,3,1.0000
eastern-christianity,BZ-043,B,0,1.0000
eastern-christianity,BZ-043,B,1,1.0000
eastern-christianity,BZ-043,B,2,1.0000
eastern-christianity,BZ-043,B,3,1.0000
eastern-christianity,BZ-044,B,0,1.0000
eastern-christianity,BZ-044,B,1,1.0000
eastern-christianity,BZ-044,B,2,1.0000
eastern-christianity,BZ-044,B,3,1.0000
eastern-christianity,BZ-045,B,0,1.0000
eastern-christianity,BZ-045,B,1,1.0000
eastern-christianity,BZ-045,B,2,1.0000
eastern-christianity,BZ-045,B,3,1.0000
eastern-christianity,BZ-046,B,0,1.0000
eastern-christianity,BZ-046,B,1,1.0000
eastern-christianity,BZ-046,B,2,1.0000
eastern-christianity,BZ-046,B,3,1.0000
eastern-christianity,BZ-047,B,0,1.0000
eastern-christianity,BZ-047,B,1,1.0000
eastern-christianity,BZ-047,B,2,1.0000
eastern-christianity,BZ-047,B,3,1.0000
eastern-christianity,BZ-048,B,0,1.0000
eastern-christianity,BZ-048,B,1,1.0000
eastern-christianity,BZ-048,B,2,1.0000
eastern-christianity,BZ-048,B,3,1.0000
eastern-christianity,BZ-049,B,0,1.0000
eastern-christianity,BZ-049,B,1,1.0000
eastern-christianity,BZ-049,B,2,1.0000
eastern-christianity,BZ-049,B,3,1.0000
eastern-christianity,BZ-050,B,0,0.9167
eastern-christianity,BZ-050,B,1,1.0000
eastern-christianity,BZ-050,B,2,1.0000
eastern-christianity,BZ-050,B,3,0.9167
eastern-christianity,BZ-051,B,0,1.0000
eastern-christianity,BZ-051,B,1,1.0000
eastern-christianity,BZ-051,B,2,1.0000
eastern-christianity,BZ-051,B,3,1.0000
eastern-christianity,BZ-052,B,0,1.0000
eastern-christianity,BZ-052,B,1,1.0000
eastern-christianity,BZ-052,B,2,1.0000
eastern-christianity,BZ-052,B,3,1.0000
eastern-christianity,BZ-053,B,0,1.0000
eastern-christianity,BZ-053,B,1,1.0000
eastern-christianity,BZ-053,B,2,1.0000
eastern-christianity,BZ-053,B,3,1.0000
eastern-christianity,BZ-054,B,0,1.0000
eastern-christianity,BZ-054,B,1,1.0000
eastern-christianity,BZ-054,B,2,1.0000
eastern-christianity,BZ-054,B,3,1.0000
eastern-christianity,BZ-055,B,0,1.0000
eastern-christianity,BZ-055,B,1,1.0000
eastern-christianity,BZ-055,B,2,1.0000
eastern-christianity,BZ-055,B,3,1.0000
eastern-christianity,BZ-056,B,0,1.0000
